customer_id,country,gender,age,balance,products_number,active_member,churn
15738181,France,Male,31,67996.23,2,0,1
15633648,Spain,Female,51,0,2,0,0
15603323,Spain,Female,33,0,2,0,0
15583725,France,Male,48,138778.15,1,1,0
15588350,France,Female,43,147832.15,1,1,0
15798398,France,Female,36,135438.4,1,0,0
15784844,Spain,Male,48,116060.08,1,0,1
15580684,France,Female,29,112564.62,1,0,0
15809663,France,Female,27,125406.58,1,1,0
15640078,Germany,Female,39,135134.99,1,0,1
15698786,France,Female,39,133102.92,1,0,1
15569807,France,Female,34,42157.08,1,0,1
15730830,France,Female,30,0,2,1,0
15805112,France,Male,38,82259.29,1,0,0
15633064,France,Female,36,0,2,0,0
15703119,France,Male,38,0,2,1,0
15730447,France,Female,49,0,2,1,0
15813850,France,Male,52,0,1,1,0
15711889,France,Male,42,150461.07,1,0,0
15664610,Germany,Male,48,133994.52,1,1,1
15751710,Spain,Male,31,164870.81,2,1,0
15692926,Germany,Male,25,121702.73,1,1,0
15813741,Spain,Male,25,193858.2,1,1,0
15698474,Germany,Female,54,131039.97,2,1,0
15568595,France,Male,64,113829.45,1,1,0
15603065,France,Female,30,0,2,0,0
15592937,Germany,Female,41,81877.38,1,1,0
15699637,Spain,Male,57,116326.07,1,1,0
15667215,France,Male,31,0,2,1,0
15788659,France,Male,46,0,2,1,0
15763218,France,Female,41,0,2,1,0
15645772,France,Male,33,0,2,1,0
15725511,France,Female,31,127070.73,1,1,0
15575024,France,Male,29,0,2,1,0
15640825,Spain,Male,46,122549.64,1,1,0
15662397,France,Female,42,176099.13,1,1,0
15576368,Germany,Female,48,122388.38,2,0,0
15674991,France,Male,42,0,2,1,0
15721024,France,Male,26,0,1,0,0
15745621,Spain,Female,32,118879.35,2,1,0
15642394,Spain,Male,35,0,2,1,0
15754605,France,Female,39,0,2,1,0
15607040,Spain,Female,38,88736.44,2,0,0
15715142,Germany,Male,45,102703.62,1,1,1
15810978,Spain,Female,70,0,2,1,0
15668886,Spain,Female,38,0,2,0,0
15780804,France,Male,55,97318.25,1,1,0
15613880,Spain,Male,58,128468.69,1,1,0
15775238,Germany,Female,41,133432.59,1,1,0
15786905,Germany,Female,40,141782.57,2,0,0
15747867,France,Male,24,135125.28,1,0,0
15600337,Spain,Male,42,178820.91,1,0,1
15801277,France,Female,31,112212.14,2,1,0
15579334,Germany,Female,45,126674.81,1,0,1
15802741,France,Female,51,136294.97,1,0,1
15720649,France,Female,36,66392.64,1,0,0
15589493,Germany,Male,27,122552.34,2,0,0
15688251,France,Male,43,76408.85,2,0,0
15665238,Germany,Male,36,145071.24,1,0,0
15740900,France,Male,34,0,2,1,0
15681068,France,Female,45,109730.22,1,1,0
15748625,France,Male,57,0,2,1,0
15727299,Spain,Male,62,64119.38,1,1,1
15620204,Germany,Female,57,106138.33,2,1,1
15669516,Spain,Male,36,0,2,1,0
15736534,Germany,Male,33,181656.51,1,1,0
15803457,France,Female,32,0,2,0,0
15659098,France,Male,30,95128.86,1,0,0
15603436,Spain,Female,49,126615.94,2,1,0
15566292,Spain,Male,36,0,2,1,0
15808621,Germany,Male,36,76190.48,2,1,0
15580148,Germany,Male,40,168286.81,3,0,1
15776231,Germany,Male,35,88109.81,1,1,0
15773809,France,Male,42,0,2,0,0
15649423,France,Female,35,0,2,1,0
15734886,France,Female,34,123971.51,2,0,0
15722548,France,Male,48,148116.48,1,0,0
15650288,Germany,Male,35,116269.01,1,0,0
15629448,Spain,Male,38,120599.21,1,0,0
15716164,France,Female,41,144260.5,1,0,0
15807609,Spain,Female,25,86605.5,3,0,1
15578977,France,Male,34,0,2,0,0
15677369,Germany,Female,37,58629.97,1,0,0
15804072,Spain,Female,42,0,2,0,0
15696859,France,Male,45,0,2,0,0
15653780,France,Female,43,0,1,1,0
15721658,Spain,Female,56,209767.31,2,1,1
15578761,Spain,Female,42,129634.25,2,1,1
15736879,France,Male,23,0,2,0,0
15571973,France,Female,38,169824.46,1,0,0
15626742,France,Male,36,97530.25,1,1,0
15672692,France,Female,42,145988.65,2,1,0
15673570,France,Male,37,0,2,1,0
15767432,France,Female,25,0,3,1,0
15654238,France,Female,40,137494.28,1,0,0
15612525,France,Female,57,0,1,0,1
15812750,France,Male,24,147360,1,1,0
15790757,France,Female,25,0,2,0,0
15723873,Spain,Male,31,125167.02,1,0,0
15744607,Germany,Male,43,121152.05,2,0,1
15612966,Germany,Female,60,128981.07,1,1,1
15784209,France,Male,47,0,1,1,0
15794278,Spain,Male,67,151858.98,1,1,0
15766741,France,Male,36,114628.4,1,1,0
15661036,France,Male,46,0,2,0,0
15705639,France,Female,28,95059.02,2,0,0
15637414,France,Female,24,128736.39,1,1,0
15716835,France,Male,24,156325.38,1,1,0
15696231,France,Male,29,105405.97,1,1,0
15641675,France,Female,49,88915.37,3,0,1
15670755,France,Male,60,0,2,1,0
15640059,France,Male,40,0,2,1,0
15787619,France,Male,18,160980.03,1,0,0
15587535,Spain,Female,46,177619.71,1,0,0
15813034,Spain,Male,38,62276.99,1,1,0
15698839,Germany,Male,46,127559.97,2,1,0
15790314,France,Male,41,0,2,1,0
15634245,Germany,Female,47,95523.16,1,0,0
15677305,France,Female,35,107749.03,1,1,0
15661526,Germany,Male,37,110777.26,2,0,0
15685997,Spain,Female,39,166733.92,2,0,0
15660101,France,Male,31,157120.86,2,0,0
15637979,Germany,Female,36,127160.78,2,0,0
15815364,Spain,Female,28,0,2,1,0
15647099,France,Female,37,156091.97,1,0,0
15625944,France,Male,58,98668.18,1,1,0
15583212,France,Female,43,134022.06,1,0,0
15582741,France,Female,35,124151.09,1,0,1
15637876,Germany,Female,36,77253.5,1,0,1
15622750,Germany,Female,21,114292.48,1,0,0
15672056,Germany,Male,43,140080.32,3,1,1
15812351,Spain,Female,27,135277.96,1,0,0
15810864,France,Female,82,0,2,1,0
15677921,Germany,Male,60,115920.62,2,0,1
15724296,Spain,Male,41,119782.72,2,0,0
15685329,France,Female,63,114715.71,1,1,1
15584091,Germany,Female,36,129748.54,2,0,1
15640442,France,Male,31,129722.57,1,0,0
15639314,France,Male,32,0,2,1,0
15685320,France,Male,36,139180.2,1,0,0
15789158,Germany,Male,49,113599.74,2,0,1
15752137,France,Male,33,134944,1,1,0
15712551,Germany,Female,58,116922.25,1,0,1
15628936,Spain,Male,28,118945.09,1,0,1
15797227,France,Male,28,0,2,1,0
15769974,Spain,Female,35,119182.73,1,0,0
15737051,France,Male,27,0,2,0,0
15585595,France,Female,28,71264.02,2,1,0
15654060,France,Male,41,0,2,1,0
15745196,France,Female,35,0,2,0,0
15571221,Germany,Male,58,116313.57,1,1,1
15660155,Spain,Male,36,92140.15,1,1,0
15605284,France,Male,26,0,2,1,0
15694366,Germany,Male,42,177640.09,1,1,0
15600739,Spain,Female,35,0,2,0,0
15653253,Spain,Male,48,167997.6,1,1,0
15763431,France,Male,36,82275.35,2,1,0
15643696,France,Male,49,0,2,1,0
15707473,Germany,Female,48,111962.99,1,0,0
15769504,Germany,Female,34,131736.88,1,1,0
15776807,France,Male,29,0,1,0,0
15686870,Germany,Male,36,108239.11,2,0,0
15668747,France,Female,46,98444.19,1,1,0
15766908,Germany,Male,32,114540.38,1,0,0
15570134,France,Female,35,187530.66,2,1,0
15567367,Germany,Female,42,133636.16,1,1,0
15747542,France,Male,52,0,2,1,0
15762238,Germany,Female,44,84745.03,2,1,0
15681554,Germany,Female,31,120599.38,2,1,0
15712825,Spain,Female,29,0,2,1,0
15640280,France,Male,39,127771.35,2,1,0
15756026,Spain,Female,46,0,1,0,1
15613319,France,Female,33,0,1,0,0
15798906,France,Male,69,0,2,1,0
15708917,Germany,Male,53,167772.96,1,1,0
15778463,France,Female,37,95845.6,1,0,0
15699430,France,Female,35,0,2,0,0
15649992,Spain,Male,65,134714.7,2,1,0
15578980,Spain,Female,33,0,2,1,0
15775306,Germany,Male,28,122384.22,3,1,1
15641655,France,Female,26,0,2,0,0
15619708,France,Male,25,157993.15,2,0,0
15734565,France,Male,29,0,2,0,0
15806438,Germany,Female,42,123331.36,1,0,1
15591969,Spain,Male,27,75263.16,1,1,0
15747807,France,Female,43,137824.03,2,0,0
15596939,Germany,Male,36,132578.92,2,0,0
15716155,France,Female,36,156021.31,1,0,0
15765311,Spain,Male,34,0,1,0,0
15757811,Spain,Female,69,137453.43,1,1,1
15603830,Spain,Male,36,0,2,0,0
15660602,Germany,Male,33,164284.72,2,1,0
15660535,France,Female,47,0,2,1,0
15666633,Spain,Male,56,0,2,1,0
15596914,Germany,Female,31,112373.49,2,1,0
15639788,France,Female,39,0,2,0,0
15695846,France,Female,34,0,2,1,0
15726234,Spain,Female,41,0,1,1,0
15797964,Germany,Female,29,154333.82,1,1,0
15625881,Germany,Male,37,111432.77,2,1,0
15780628,France,Female,30,0,2,0,0
15575883,France,Male,34,137390.11,2,0,0
15585036,Spain,Female,37,0,2,1,0
15589488,Germany,Female,56,111642.08,1,1,0
15585888,Spain,Female,48,0,1,1,1
15727915,France,Male,36,83543.37,1,0,0
15707567,Germany,Male,50,145338.76,1,0,1
15737792,France,Female,31,186796.37,1,0,0
15599433,Germany,Male,35,58641.43,1,1,0
15672012,Spain,Female,41,0,1,0,1
15806983,France,Male,44,137148.68,1,0,0
15592222,France,Male,49,80001.23,1,0,0
15608968,Germany,Male,21,86402.52,2,0,0
15586959,France,Female,42,0,2,0,0
15646558,Spain,Male,51,122874.74,1,1,0
15725811,France,Male,25,97544.29,1,1,0
15572265,Germany,Male,46,170826.55,2,0,0
15794048,Germany,Female,48,97133.92,2,0,1
15677610,Germany,Female,41,153895.65,1,1,0
15745012,France,Female,43,0,2,1,0
15601589,France,Female,57,0,2,1,0
15686436,Spain,Male,32,0,2,0,0
15693864,Germany,Female,49,134956.02,1,0,1
15760550,Spain,Male,39,143637.58,2,1,0
15686137,Spain,Male,32,147506.25,1,1,0
15809087,France,Male,64,0,2,0,1
15807663,France,Male,43,190227.46,1,0,1
15809100,France,Female,32,172448.77,1,0,1
15794916,France,Male,41,113980.21,1,1,0
15614215,France,Male,53,0,2,1,0
15805449,France,Male,38,0,2,0,0
15686983,Germany,Female,25,76968.12,2,1,0
15808017,France,Male,38,88293.13,2,1,0
15756804,France,Female,48,170833.46,1,0,1
15646810,Germany,Male,44,108122.39,2,0,1
15710424,France,Male,36,0,1,1,0
15799422,France,Female,40,0,1,1,0
15692750,Germany,Female,45,129818.39,3,0,1
15794549,France,Female,35,163943.89,2,1,0
15803764,France,Male,28,0,2,0,0
15674840,France,Female,38,101430.3,2,1,0
15653762,France,Female,39,117301.66,1,0,0
15581229,Germany,Female,32,173340.83,1,1,0
15800228,Spain,Female,42,0,2,1,0
15656333,France,Female,33,134348.57,1,0,0
15697497,France,Female,45,105525.65,2,1,0
15585362,France,Female,60,0,1,0,1
15571928,France,Female,43,0,3,0,1
15785519,France,Male,36,106192.1,1,0,0
15743007,France,Female,45,45144.43,1,0,1
15777211,France,Male,65,92113.61,1,1,0
15721935,France,Male,25,0,2,1,0
15591711,Spain,Male,38,128366.44,1,0,0
15625021,France,Male,42,0,2,1,0
15702968,Germany,Male,74,106545.53,1,1,0
15600462,France,Female,43,145618.37,1,1,0
15768104,Spain,Male,37,141541.25,1,0,0
15780140,Germany,Male,32,57017.06,2,1,0
15585255,France,Male,42,0,1,0,0
15772781,France,Female,51,0,3,1,1
15669987,Germany,Female,35,125884.95,2,0,1
15697000,Germany,Male,32,61825.5,1,1,0
15733119,France,Male,35,0,2,0,0
15782390,France,Female,40,0,1,0,0
15654700,France,Female,40,102967.41,1,0,1
15632210,Germany,Male,25,171770.55,1,0,0
15642041,Germany,Male,40,93051.64,2,0,1
15709737,France,Male,36,161064.64,2,1,0
15792388,France,Female,48,90612.34,1,1,0
15786014,France,Male,28,145105.64,2,0,0
15794580,France,Male,58,0,1,0,1
15675964,France,Female,45,0,1,1,1
15814275,France,Male,33,174912.72,1,1,0
15724848,France,Female,46,104947.72,1,0,1
15754713,Spain,Male,31,135213.71,1,1,0
15693814,Spain,Male,25,0,2,0,0
15599660,France,Male,36,116229.85,2,1,0
15746490,Spain,Female,53,111201.41,1,1,0
15566091,Spain,Female,32,0,1,0,0
15655961,Germany,Male,27,131899,1,0,0
15710404,France,Male,35,124525.52,1,1,0
15775625,France,Male,47,0,1,0,0
15792328,France,Male,39,0,1,1,1
15719856,France,Female,45,47134.75,1,1,0
15593773,Spain,Male,35,0,2,0,0
15733114,Spain,Male,45,0,2,0,0
15797748,France,Male,44,0,2,1,0
15743411,Spain,Male,61,0,1,0,1
15753337,France,Male,51,0,3,0,1
15601026,Germany,Female,19,138657.08,1,1,0
15658485,France,Female,34,70302.48,1,1,0
15636731,Germany,Female,36,101609.01,2,1,0
15628303,Spain,Male,35,0,1,1,0
15633461,Germany,Male,38,130170.82,1,1,0
15677135,Germany,Male,61,133802.29,2,1,0
15590876,France,Female,24,106234.02,1,0,0
15790782,Spain,Male,39,132628.98,1,0,0
15700476,Germany,Male,41,103522.75,2,1,0
15634141,Germany,Female,42,192390.52,2,0,0
15737795,Spain,Male,36,0,1,1,1
15790299,Spain,Male,37,0,3,1,0
15675316,France,Female,38,0,2,1,0
15613630,France,Male,52,109922.61,1,1,1
15662100,Germany,Female,44,128605.32,1,1,0
15668032,France,Female,37,0,1,1,0
15599289,France,Female,37,68598.56,1,0,0
15754084,Spain,Male,35,106518.52,1,1,0
15676521,France,Female,31,0,2,0,0
15804586,France,Female,46,0,1,0,1
15781465,Germany,Female,29,121326.42,1,0,0
15729362,France,Male,36,67226.37,1,0,0
15709295,Spain,Female,25,82931.85,2,1,0
15745324,Spain,Female,39,0,1,0,1
15741336,France,Female,38,118590.41,1,1,1
15783659,France,Male,67,145981.87,1,1,0
15620981,France,Female,48,73309.38,1,0,1
15630328,France,Female,48,130796.33,2,1,0
15785899,Germany,Male,33,151607.56,1,0,0
15606149,Germany,Female,66,111577.01,1,1,0
15671139,Spain,Male,39,107042.74,1,1,0
15660429,Spain,Female,42,156371.61,2,1,1
15571002,France,Female,44,129605.99,1,0,0
15631681,Spain,Female,43,0,2,1,0
15731522,Spain,Female,67,0,2,1,0
15619529,Spain,Male,27,132576.25,1,0,0
15628034,France,Female,37,129101.3,1,1,0
15686164,Germany,Female,31,108822.4,1,1,0
15582797,Spain,Male,35,137948.51,1,0,0
15753831,Spain,Male,32,100433.8,1,1,0
15731815,Spain,Male,63,96134.11,3,0,1
15580956,Germany,Female,43,115888.04,1,1,1
15602084,France,Female,42,124626.07,1,1,0
15589805,France,Female,34,139810.34,1,1,0
15720893,Spain,Female,34,0,2,0,0
15641009,France,Male,37,84496.71,1,0,0
15605926,Germany,Male,70,116854.71,2,1,0
15805955,France,Female,48,138333.03,1,1,0
15801488,France,Male,25,0,2,1,0
15605918,Germany,Male,43,78992.75,2,0,0
15779711,Spain,Female,38,97257.41,2,1,0
15705620,France,Male,34,122453.37,2,0,0
15685357,Spain,Female,36,112940.07,1,1,0
15570060,France,Female,43,132558.26,1,0,1
15582616,France,Female,38,0,2,0,0
15799515,France,Female,48,133297.24,1,0,0
15642937,France,Female,46,0,2,0,0
15624729,France,Male,27,197041.8,1,0,0
15566156,Germany,Female,44,71497.79,2,0,0
15792360,France,Male,32,0,2,1,0
15807008,Germany,Female,35,128100.28,1,0,1
15704770,France,Male,25,124532.78,2,1,0
15756475,Germany,Male,31,82293.82,2,1,0
15655339,France,Male,36,142120.91,1,0,0
15613749,Spain,Male,34,151839.26,1,0,1
15664521,Spain,Male,31,149620.88,2,1,0
15681206,France,Female,49,168197.66,1,0,1
15745527,France,Male,37,93147,2,0,0
15806926,France,Female,35,97440.02,2,1,0
15724563,Germany,Female,42,65046.08,2,1,0
15782899,Spain,Female,28,95357.49,1,0,0
15623521,Spain,Male,43,123105.88,2,0,0
15810218,Spain,Male,29,0,3,1,0
15645621,Spain,Male,44,0,2,1,0
15608114,Spain,Male,62,121286.27,1,1,0
15659557,Germany,Female,28,167738.82,2,1,0
15787772,France,Female,38,104091.29,1,0,0
15691111,Germany,Female,42,121980.56,2,0,0
15592089,France,Female,43,0,2,1,0
15633897,Germany,Male,39,50880.98,2,1,0
15701301,France,Female,42,175159.9,2,0,1
15723685,Germany,Female,26,105514.69,2,0,0
15701602,Germany,Male,52,116497.31,3,0,1
15739189,Spain,Female,33,0,2,0,0
15573086,France,Male,42,99824.45,1,1,0
15569050,France,Male,45,0,1,0,1
15750765,Spain,Male,71,0,1,1,0
15799811,France,Male,40,0,1,0,1
15698442,Spain,Male,35,122964.88,1,1,0
15655274,France,Female,29,0,2,1,0
15603594,Spain,Male,24,0,2,1,0
15585961,Spain,Female,43,0,2,1,0
15686936,France,Female,37,89634.69,1,1,1
15770424,Germany,Male,40,95710.11,2,0,0
15587451,Germany,Male,41,139706.31,1,0,0
15602010,Germany,Female,45,103909.86,1,0,1
15600583,France,Male,31,0,1,0,0
15654673,France,Male,49,173434.9,1,0,1
15717164,Spain,Male,32,102238.01,2,1,0
15765014,France,Female,48,179380.74,2,1,0
15682639,France,Male,32,0,2,1,0
15729279,France,Female,25,108691.95,1,0,0
15759805,France,Female,32,0,2,0,0
15767864,France,Male,33,0,2,0,0
15769948,Germany,Male,35,133377.8,1,1,0
15686345,Spain,Male,34,0,2,1,0
15688071,Spain,Male,53,0,1,1,0
15681174,France,Male,39,116537.6,1,0,0
15667521,France,Female,22,0,2,0,0
15750243,Spain,Male,40,0,2,1,0
15695475,France,Male,29,130131.08,2,1,0
15689176,France,Male,46,0,2,1,0
15652955,Spain,Male,30,0,1,0,0
15668958,France,Male,30,107316.09,1,0,0
15631054,France,Female,24,0,2,1,0
15581479,France,Male,30,83181.29,1,1,0
15577478,France,Female,72,0,1,1,0
15780870,Spain,Male,67,153946.14,1,1,0
15692317,France,Male,30,0,2,0,0
15593969,Spain,Female,39,135483.17,1,0,1
15570417,France,Male,35,0,2,0,0
15779059,France,Female,38,119624.54,2,1,0
15785980,Spain,Male,34,121132.26,2,0,0
15644200,Spain,Female,42,0,1,0,1
15793949,France,Female,48,0,1,0,1
15645103,Germany,Male,25,54817.55,1,0,0
15705860,Germany,Male,40,107949.45,1,0,1
15623828,France,Male,30,0,1,1,0
15715003,Spain,Female,49,80816.45,1,1,0
15623471,Germany,Male,38,98205.77,1,0,0
15798348,Spain,Female,50,94684.27,1,1,0
15743016,Spain,Female,22,141604.76,1,0,0
15769499,Spain,Female,74,0,2,1,0
15798521,Spain,Male,33,0,2,0,0
15706534,France,Female,47,122949.14,1,0,1
15706186,Germany,Male,33,81677.22,2,0,0
15812197,France,Male,38,80293.98,1,0,0
15650933,Spain,Female,48,155413.06,1,0,0
15692991,Spain,Female,38,0,2,1,0
15631189,Germany,Male,38,67111.65,1,0,1
15762198,France,Male,34,103818.43,1,1,0
15699598,France,Female,20,0,2,1,0
15692744,France,Male,36,152169.12,2,0,1
15688963,France,Female,52,0,1,1,1
15599131,Germany,Male,26,214346.96,2,0,0
15680303,France,Male,57,0,1,0,1
15628674,France,Male,40,113348.14,1,0,1
15648075,Germany,Female,47,170935.94,1,0,1
15586970,Germany,Male,52,103023.26,1,1,0
15625698,Spain,Female,23,0,2,1,0
15790497,Spain,Male,37,0,2,0,0
15682618,France,Female,31,111855.04,2,1,0
15762937,Germany,Female,32,140348.56,2,1,0
15750929,Spain,Male,39,0,2,0,0
15729832,France,Male,29,145512.84,1,0,0
15633650,Germany,Female,41,146720.98,2,1,0
15748856,France,Male,32,107209.73,1,1,0
15589195,Germany,Female,38,130933.74,1,1,0
15699911,Spain,Female,35,0,1,0,0
15663438,Spain,Male,36,89772.3,1,0,1
15692583,France,Female,32,0,2,0,0
15591257,France,Male,24,0,2,0,0
15646513,France,Male,42,0,1,0,1
15708063,France,Male,36,100749.5,3,0,1
15696098,France,Female,31,0,2,0,0
15645517,Spain,Male,22,0,2,1,0
15649744,France,Female,51,123981.31,2,1,0
15604304,Germany,Female,34,91622.42,1,1,0
15784092,France,Male,36,126195.81,1,1,0
15585198,France,Male,41,94267.9,1,1,1
15624347,France,Male,40,0,2,1,0
15621687,France,Male,34,0,2,0,0
15689081,France,Male,29,0,1,0,1
15813168,Germany,Female,39,100717.85,3,1,1
15604295,France,Male,36,0,2,0,0
15724127,France,Female,26,141581.71,2,0,0
15673055,Spain,Male,38,0,2,1,0
15768201,France,Female,39,148586.64,1,1,0
15782219,Spain,Male,29,0,2,0,0
15746410,Spain,Male,38,0,2,0,0
15780144,Germany,Female,32,123403.85,2,0,0
15590476,France,Male,28,0,2,0,0
15624293,France,Female,46,106511.85,1,0,0
15618182,France,Female,38,0,2,0,0
15660316,Germany,Female,34,135549.9,1,0,1
15678886,Germany,Male,38,110555.37,2,0,0
15616330,France,Male,31,0,2,0,0
15592229,France,Female,52,185891.54,1,1,1
15798424,Germany,Male,59,130854.59,1,1,1
15714750,France,Female,42,92578.14,2,0,0
15648800,Germany,Female,21,132312.06,1,0,1
15626147,France,Female,62,144976.5,1,0,1
15626608,Spain,Male,48,87070.23,1,1,0
15723250,France,Male,42,0,2,1,0
15592583,France,Female,47,115414.19,3,0,1
15759381,Spain,Male,61,91070.43,1,1,0
15585241,Spain,Male,29,117412.19,2,0,0
15589358,Germany,Male,31,90018.45,2,0,0
15672704,France,Female,24,0,2,0,0
15789955,Germany,Male,56,112414.81,2,0,1
15596800,Germany,Male,33,158456.76,1,1,1
15627305,Spain,Male,35,0,1,0,1
15645316,Germany,Female,58,149641.53,1,1,0
15593973,Spain,Female,33,122528.18,1,0,0
15647301,Germany,Female,45,143734.01,2,1,0
15750258,France,Female,32,155663.31,1,0,0
15685309,France,Female,35,0,1,1,1
15628205,Germany,Female,34,101736.66,1,1,0
15733974,Spain,Male,37,125822.21,1,0,0
15762110,France,Male,37,0,2,1,0
15706899,France,Male,34,0,2,1,0
15732660,France,Female,27,0,1,1,0
15656121,Germany,Male,31,157791.07,2,0,0
15614220,France,Male,22,0,2,1,0
15645269,France,Female,42,0,2,0,0
15698510,Germany,Male,42,181627.14,2,0,0
15569247,Spain,Female,57,109679.72,1,1,0
15566251,France,Female,37,96652.86,1,0,1
15716134,France,Male,40,190008.32,2,1,0
15763625,Spain,Male,41,0,2,0,0
15605965,France,Male,43,0,2,1,0
15694821,Germany,Male,43,148962.76,1,1,1
15601688,France,Male,28,0,1,0,0
15575581,Germany,Female,30,131344.52,2,0,0
15671209,Germany,Female,29,101713.84,3,0,0
15616529,Spain,Male,34,0,1,1,0
15773906,France,Male,38,0,2,0,0
15722993,France,Female,27,137963.07,1,0,0
15752463,Spain,Female,29,129938.07,1,1,0
15589754,Germany,Male,45,151421.44,1,1,0
15669899,Germany,Female,45,135643,1,0,1
15766887,Spain,Male,39,122773.5,2,1,0
15768006,France,Male,34,152303.8,1,0,0
15741295,France,Male,49,0,2,1,0
15811327,Spain,Male,54,79415.67,1,1,0
15690007,Germany,Female,58,125801.03,2,0,1
15690664,Spain,Male,37,0,2,0,0
15719348,France,Male,35,0,1,0,1
15781802,France,Male,41,104817.41,1,0,1
15752731,France,Female,30,0,1,0,0
15600997,Germany,Female,32,67495.04,2,1,0
15750776,France,Female,36,164850.54,1,1,0
15723907,Germany,Female,49,154776.42,2,0,0
15633419,Germany,Female,28,143124.63,2,0,0
15702430,France,Female,35,0,1,1,0
15710456,France,Female,27,0,2,0,0
15650351,France,Female,38,102133.38,1,1,0
15590820,Spain,Male,26,79932.41,1,0,0
15640454,Germany,Male,40,120711.73,1,0,1
15697789,Germany,Female,43,122717.53,2,1,0
15808182,Spain,Female,36,92363.3,2,0,0
15588670,Spain,Female,40,203715.15,1,0,1
15721292,Spain,Male,39,0,2,0,0
15604217,France,Male,34,0,2,0,0
15651369,France,Male,21,0,2,0,0
15782454,France,Male,49,0,1,1,1
15814032,Germany,Female,31,93460.47,2,0,0
15570326,France,Male,34,0,2,1,0
15624428,Germany,Female,24,40224.7,1,1,0
15755638,France,Female,43,168069.73,1,1,1
15600992,France,Male,36,0,2,1,0
15755649,Germany,Male,47,130538.77,1,0,0
15795228,France,Male,37,132623.6,1,1,0
15589257,France,Female,35,103465.02,2,1,0
15719302,France,Female,50,126547.8,1,1,1
